@RELATION testDogx
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Dog,Man,Clatter,Bang,Lownoise}

@DATA
0.102692,0.023782,2.977488,0.131898,0.137429,0.670985,0.003622,0.162583,-24.462710,0.404366,-1.317175,1.115955,-0.569093,0.757594,0.228588,-0.293862,-0.040082,-0.396037,0.061281,0.010359,-0.272547,0.010335,0.001868,0.007271,0.003091,0.005685,0.019231,0.007935,0.006627,0.006686,0.004858,0.010493,0.007358,0.006873,0.029488,0.027141,0.145713,0.015300,0.015510,0.313381,0.002209,0.065511,1.741749,0.348024,0.295012,0.546934,0.208650,0.297052,0.172390,0.196840,0.178394,0.154496,0.135926,0.136126,0.206332,0.003694,0.001259,0.002471,0.002096,0.002368,0.017180,0.010702,0.003913,0.003286,0.002269,0.007067,0.004751,0.003718,Clatter
0.105465,0.021001,2.874960,0.137696,0.128907,0.923684,0.005652,0.166868,-25.040181,0.833499,-1.493338,0.306191,-0.325077,0.791995,0.217482,-0.127497,-0.214649,-0.150693,0.114113,-0.089982,-0.253438,0.005018,0.002691,0.004861,0.003519,0.007351,0.027003,0.015065,0.021260,0.004946,0.004164,0.007514,0.004481,0.010724,0.031039,0.025556,0.545924,0.027470,0.030652,0.475599,0.004386,0.070976,1.753638,1.009030,0.542514,0.698645,0.216522,0.195655,0.226686,0.189712,0.198657,0.184622,0.214050,0.206744,0.207199,0.004950,0.001451,0.004737,0.002029,0.003851,0.028032,0.017953,0.015865,0.005963,0.002112,0.012883,0.004435,0.007508,Clatter
0.158984,0.025656,3.136725,0.171898,0.112205,1.329776,0.003360,0.232668,-25.306920,0.514712,-1.398530,0.282371,-0.366201,0.091524,0.399472,0.007512,0.005198,-0.132787,-0.027528,-0.058924,-0.291890,0.001678,0.001265,0.007915,0.008625,0.015299,0.004279,0.001240,0.002673,0.002760,0.006082,0.001724,0.000959,0.005917,0.044862,0.028436,0.072535,0.026081,0.011274,0.318857,0.002070,0.036751,1.285734,0.412217,0.261381,0.335246,0.140337,0.273630,0.082168,0.162069,0.175775,0.173743,0.159170,0.220744,0.100099,0.000957,0.000419,0.003618,0.011924,0.018565,0.002413,0.000369,0.002270,0.001407,0.006510,0.001084,0.000486,0.004714,Clatter
0.098671,0.026834,2.779028,0.134794,0.134384,0.777502,0.003913,0.164247,-23.703405,0.664963,-1.330787,0.992377,-0.601587,-0.017831,-0.062177,-0.170949,-0.014361,0.096783,-0.120266,-0.055405,0.056375,0.004714,0.005593,0.006520,0.004793,0.007948,0.008970,0.007301,0.004986,0.013303,0.009970,0.009681,0.005699,0.005226,0.026178,0.030373,0.305865,0.025604,0.026548,0.367108,0.002074,0.054700,1.581970,0.571936,0.393906,0.358985,0.332882,0.277269,0.302177,0.183223,0.262221,0.154903,0.153323,0.190510,0.114469,0.003032,0.004201,0.003088,0.003944,0.004233,0.005174,0.004554,0.004577,0.008835,0.008639,0.007991,0.003246,0.002012,Clatter
0.097005,0.010495,2.984027,0.127853,0.128373,0.851955,0.004386,0.146098,-25.194418,2.071373,-1.491147,-0.015500,-0.512485,0.236472,0.238980,-0.087069,0.062039,0.042865,-0.078948,-0.007045,-0.178475,0.009516,0.011198,0.009665,0.006472,0.007812,0.008966,0.013267,0.007048,0.008300,0.011838,0.020619,0.007889,0.007675,0.020369,0.017528,0.125062,0.018041,0.020222,0.277046,0.002319,0.044200,1.323409,0.424871,0.264143,0.205694,0.125839,0.122910,0.126729,0.147722,0.121836,0.242794,0.108782,0.095100,0.108025,0.005256,0.006133,0.003872,0.002602,0.004767,0.007287,0.008818,0.005270,0.005718,0.003174,0.006908,0.003452,0.002667,Clatter
0.060056,0.347103,3.175683,0.123449,0.144907,0.452075,0.002836,0.096271,-19.903238,0.668928,-1.582047,0.616303,-0.338009,-0.122707,-0.247322,-0.476952,-0.117784,-0.054031,-0.135001,0.084964,0.021900,0.004550,0.003922,0.005985,0.016307,0.008889,0.010890,0.007208,0.005459,0.014909,0.013377,0.011419,0.009779,0.006274,0.005282,0.307998,0.111555,0.043135,0.042490,0.280978,0.001323,0.038609,2.366609,0.420056,0.394568,0.205667,0.169003,0.152419,0.114662,0.150290,0.201098,0.204315,0.156107,0.128640,0.126483,0.001952,0.002407,0.003633,0.011983,0.003519,0.006253,0.005175,0.003745,0.004671,0.007402,0.006198,0.003237,0.002398,Clatter
0.051384,0.293250,3.194319,0.098952,0.123992,0.304681,0.002703,0.077586,-19.638786,1.313933,-1.336152,0.341351,-0.658301,0.107109,-0.357636,-0.546469,-0.132943,-0.063800,-0.243382,0.046127,-0.060357,0.006639,0.005335,0.005772,0.021157,0.011290,0.021567,0.015969,0.005315,0.011763,0.017134,0.016118,0.013206,0.007778,0.000871,0.278039,0.066171,0.024708,0.033739,0.152972,0.001709,0.008280,1.995067,0.325677,0.171956,0.325284,0.137825,0.166025,0.082325,0.060792,0.117133,0.127076,0.219825,0.152073,0.127386,0.003089,0.006421,0.002575,0.004844,0.003672,0.003946,0.008523,0.004572,0.007455,0.004844,0.006554,0.006256,0.001271,Clatter
0.021438,0.127759,2.872320,0.089729,0.165397,0.045570,0.006861,0.026452,-21.831586,3.178291,-0.359921,0.753488,-0.436661,-0.055464,-0.184041,-0.530378,-0.279571,-0.190355,-0.159178,0.084628,0.076751,0.013321,0.001289,0.010789,0.029915,0.045645,0.053017,0.035263,0.001560,0.006207,0.027886,0.023905,0.002850,0.022335,0.002845,0.112345,0.220671,0.015448,0.025030,0.016620,0.001996,0.004613,1.209847,0.165271,0.215208,0.190186,0.105933,0.154369,0.146626,0.132880,0.102399,0.140863,0.148389,0.088508,0.086157,0.010268,0.000609,0.005127,0.008925,0.024790,0.016453,0.021742,0.000923,0.005846,0.008672,0.011780,0.001644,0.004570,Clatter
0.055707,0.038418,3.064436,0.103612,0.138071,0.340874,0.006880,0.088929,-24.601272,1.873865,-1.623347,-0.158442,-0.660735,0.197303,0.194394,0.099938,0.201334,-0.071766,-0.155391,-0.272613,-0.183786,0.028973,0.017978,0.034712,0.013204,0.005838,0.008786,0.008565,0.004350,0.010260,0.009197,0.005207,0.009070,0.014903,0.023985,0.053380,0.186920,0.020763,0.025645,0.312828,0.005303,0.060089,2.469230,1.069471,0.605623,0.419700,0.549369,0.338754,0.275463,0.147862,0.260870,0.142708,0.246716,0.187068,0.308008,0.032210,0.017100,0.025091,0.016748,0.004160,0.008926,0.009703,0.003654,0.013256,0.007401,0.004116,0.009848,0.008850,Clatter
0.094323,0.091331,3.181737,0.124100,0.119587,0.787825,0.002915,0.135511,-24.431097,0.406253,-1.440041,0.482466,-0.700427,0.449661,0.408184,0.138189,0.117866,0.148160,-0.062546,-0.267632,0.180155,0.005309,0.007295,0.015446,0.007269,0.003387,0.005430,0.015109,0.005455,0.008594,0.007983,0.005296,0.002559,0.006787,0.022760,0.164911,0.097772,0.020409,0.021354,0.413003,0.001291,0.051865,3.107929,0.450462,0.582945,0.207772,0.298952,0.140440,0.115651,0.107708,0.119819,0.175852,0.161001,0.142716,0.139679,0.003274,0.005448,0.010564,0.006356,0.001640,0.004623,0.011883,0.004342,0.006523,0.005775,0.003611,0.001670,0.002284,Clatter
0.078947,0.017698,3.081117,0.135634,0.161673,0.688264,0.002976,0.124255,-24.363242,1.690076,-1.590640,0.259099,-0.212975,-0.129053,-0.188960,-0.234129,0.074981,0.019850,-0.126435,0.021260,-0.078509,0.013483,0.007313,0.010206,0.007583,0.008415,0.008038,0.016045,0.004748,0.009576,0.015668,0.015933,0.017599,0.008086,0.031359,0.025242,0.366342,0.025649,0.029968,0.452559,0.001192,0.068343,1.968458,0.302204,0.346725,0.282356,0.283557,0.358311,0.364587,0.214554,0.172772,0.148601,0.111882,0.134433,0.126564,0.009761,0.005115,0.005855,0.004249,0.004812,0.005302,0.006968,0.003023,0.008032,0.006679,0.013507,0.014936,0.002865,Clatter
0.051724,0.026250,3.045120,0.111713,0.157979,0.240834,0.003438,0.066502,-23.083112,1.938866,-1.418460,0.754724,-0.348805,0.046332,0.108749,-0.155232,-0.019172,-0.080117,-0.202091,-0.214824,-0.069366,0.028132,0.005856,0.012189,0.010966,0.016613,0.012226,0.010014,0.004805,0.004587,0.025228,0.014921,0.005820,0.010438,0.009866,0.030811,0.126947,0.017735,0.019511,0.169524,0.001599,0.005994,1.468722,0.264004,0.297529,0.290455,0.168269,0.138343,0.186505,0.104920,0.283330,0.167422,0.222835,0.175173,0.121165,0.018591,0.003296,0.003959,0.009909,0.007423,0.007875,0.004758,0.003827,0.002255,0.014590,0.004984,0.003145,0.003738,Clatter
0.039474,0.071422,2.969745,0.076987,0.114968,0.114512,0.004602,0.050091,-23.174935,2.619936,-1.845999,0.352314,-0.485123,-0.383445,-0.280831,-0.047220,0.048076,-0.259320,-0.116254,0.109371,0.137262,0.014544,0.015365,0.016451,0.012218,0.013535,0.019254,0.011398,0.011748,0.026011,0.012122,0.013779,0.004770,0.009777,0.011195,0.078920,0.230137,0.005298,0.024903,0.056241,0.002652,0.007038,2.351447,0.483975,0.277548,0.308457,0.149485,0.166322,0.249815,0.230929,0.207274,0.186941,0.059553,0.097825,0.123993,0.006542,0.009806,0.011146,0.006850,0.005122,0.012210,0.009425,0.009252,0.019989,0.006050,0.005700,0.002288,0.003642,Clatter
0.078661,0.325851,3.065982,0.141869,0.161728,0.696853,0.003353,0.120069,-20.933974,0.808306,-1.722774,-0.050071,-0.401201,0.301280,0.263587,0.019000,-0.076082,-0.119853,0.068323,0.091401,0.013381,0.007665,0.005380,0.010677,0.011419,0.019632,0.018300,0.012852,0.011425,0.008614,0.005159,0.006689,0.006435,0.009419,0.047609,0.326599,0.303887,0.033321,0.034302,0.516925,0.001450,0.069390,3.102205,0.352340,0.459178,0.606484,0.268667,0.219164,0.163455,0.187313,0.170821,0.127183,0.162341,0.145744,0.172764,0.006575,0.004231,0.008368,0.008858,0.019928,0.017857,0.009360,0.013526,0.006102,0.003549,0.003404,0.007207,0.005335,Bang
0.054706,0.040141,2.977865,0.097350,0.127889,0.236888,0.005588,0.063780,-24.559065,1.383196,-2.180239,0.164061,-0.636457,0.256739,0.328755,-0.163489,-0.054487,-0.149358,-0.059766,-0.064941,-0.119828,0.007767,0.003626,0.009276,0.012597,0.012162,0.025849,0.019163,0.012711,0.010104,0.017756,0.008901,0.005832,0.011473,0.017956,0.056183,0.205762,0.012086,0.019256,0.137031,0.003271,0.008425,2.510406,0.389184,0.807500,0.551916,0.294932,0.281347,0.190353,0.186283,0.108840,0.219715,0.106190,0.160852,0.156064,0.005038,0.003601,0.008215,0.011055,0.013416,0.017179,0.007472,0.013910,0.005552,0.015051,0.009352,0.003371,0.002808,Bang
0.109876,0.014547,3.063226,0.140994,0.135413,0.869583,0.002495,0.168028,-24.380115,0.458476,-1.594800,0.907157,-0.451468,0.103859,-0.012628,-0.169280,0.134917,0.101433,0.024194,0.014156,0.005820,0.006831,0.006148,0.006176,0.007828,0.005325,0.004340,0.005952,0.007141,0.005872,0.009568,0.009483,0.009350,0.004572,0.028291,0.013076,0.229589,0.021973,0.027224,0.408343,0.001174,0.065389,1.958079,0.283410,0.366252,0.172129,0.105164,0.206180,0.081129,0.086190,0.133673,0.157736,0.108278,0.136809,0.132683,0.002904,0.004043,0.002251,0.006641,0.002790,0.002444,0.003821,0.005253,0.002087,0.006667,0.005579,0.009119,0.001682,Bang
0.038177,0.256740,3.048574,0.088354,0.129024,0.121917,0.005750,0.060928,-21.547836,2.160135,-1.202412,0.384796,-1.032417,-0.563347,0.102696,-0.315144,-0.316486,-0.066389,-0.081252,0.017802,0.010482,0.017620,0.005916,0.012044,0.020364,0.012985,0.011490,0.009335,0.003349,0.030344,0.011377,0.009360,0.007469,0.011415,0.011107,0.289016,0.309023,0.023734,0.047229,0.087259,0.003238,0.014740,3.239843,0.623987,0.568336,0.467146,0.401612,0.233452,0.207904,0.255341,0.289813,0.259709,0.097898,0.212111,0.175093,0.018506,0.004832,0.014428,0.010841,0.006062,0.007393,0.008417,0.002248,0.021126,0.004384,0.005110,0.004880,0.004396,Bang
0.046642,0.059899,3.035597,0.094062,0.132014,0.185129,0.004129,0.067877,-22.756850,2.128809,-0.959861,0.919009,-0.605680,-0.292549,-0.066883,-0.344938,-0.254011,0.000143,-0.214960,0.101313,0.058398,0.025215,0.001773,0.015706,0.009950,0.029523,0.012113,0.018443,0.008947,0.015105,0.015795,0.020094,0.006165,0.012412,0.006907,0.071950,0.105224,0.018842,0.035953,0.039470,0.002267,0.001058,2.411202,0.165928,0.540511,0.270701,0.123573,0.119559,0.163629,0.170435,0.189929,0.142406,0.103619,0.100319,0.097023,0.019095,0.000851,0.008102,0.007287,0.022263,0.008919,0.005916,0.010843,0.005882,0.010662,0.011589,0.004781,0.004609,Bang
0.063067,0.047181,2.793940,0.123326,0.168735,0.402338,0.003553,0.110859,-23.286319,1.706092,-1.261461,0.742288,-0.604034,-0.090078,0.110712,-0.114360,0.227864,-0.231597,-0.347514,-0.011157,-0.080205,0.018875,0.009667,0.018712,0.008606,0.009888,0.011299,0.013039,0.003496,0.007294,0.012165,0.026409,0.014437,0.009237,0.021782,0.070039,0.338112,0.025129,0.033246,0.274284,0.001714,0.057567,2.173863,0.955934,0.538521,0.295413,0.302030,0.322945,0.204372,0.132793,0.206932,0.163544,0.188283,0.102703,0.132308,0.019895,0.003519,0.009946,0.006377,0.004224,0.012119,0.005381,0.002879,0.004443,0.006865,0.014540,0.012105,0.004973,Bang
0.031987,0.065071,2.975766,0.129582,0.202445,0.180818,0.004781,0.040835,-24.325038,2.816826,-0.574664,0.204558,-0.466893,-0.513570,-0.101334,-0.019151,-0.109979,-0.092498,-0.167771,-0.074655,-0.015782,0.023996,0.005161,0.024747,0.014450,0.021877,0.012297,0.034842,0.001668,0.007388,0.014760,0.037643,0.025473,0.016016,0.014577,0.101279,0.148900,0.037622,0.034723,0.136549,0.003574,0.017073,2.364423,0.811987,0.178121,0.207997,0.027862,0.056301,0.176703,0.146909,0.267031,0.148691,0.182656,0.071304,0.118730,0.021382,0.004810,0.017408,0.005320,0.013053,0.010997,0.005813,0.001238,0.004824,0.010480,0.006575,0.022052,0.002501,Bang
0.044325,0.529899,3.206845,0.129214,0.159772,0.424113,0.003233,0.088929,-19.505938,0.746317,-1.978875,-0.317851,-0.203623,0.308566,0.273387,-0.122350,-0.265523,-0.068244,0.021769,0.189991,-0.017773,0.007282,0.005370,0.006895,0.007538,0.010767,0.035694,0.023168,0.016746,0.011558,0.007707,0.006301,0.004086,0.013082,0.008174,0.317109,0.152369,0.043621,0.041726,0.307845,0.001744,0.042904,2.977850,0.441630,0.590686,0.159633,0.347646,0.177406,0.188792,0.185395,0.153428,0.139607,0.106009,0.108034,0.126011,0.008117,0.002948,0.002018,0.003325,0.006571,0.023042,0.023543,0.012747,0.011333,0.004958,0.003547,0.002381,0.005505,Bang
0.033835,0.089105,2.985113,0.095158,0.145371,0.111414,0.006390,0.042520,-23.296676,2.391113,-1.422713,-0.633683,-1.131243,0.363239,-0.025484,-0.140303,-0.020693,-0.038549,-0.006110,-0.165532,-0.027062,0.019397,0.009958,0.018167,0.032476,0.021868,0.010940,0.010023,0.007093,0.011638,0.006449,0.011988,0.010415,0.011616,0.012014,0.116583,0.132077,0.030002,0.047905,0.095555,0.003042,0.019000,2.248591,0.587122,0.354040,0.517672,0.082150,0.310536,0.163274,0.218795,0.174916,0.071941,0.072943,0.188281,0.165046,0.013551,0.008949,0.015820,0.012434,0.013217,0.004640,0.007565,0.006183,0.005570,0.003882,0.006837,0.007868,0.002377,Bang
0.069306,0.040831,3.179434,0.110359,0.131848,0.528248,0.002733,0.127495,-22.532799,1.631047,-1.180252,1.309928,-0.255935,0.458770,-0.005117,-0.312125,0.033158,0.221928,-0.034492,-0.364000,-0.172313,0.048301,0.001677,0.012594,0.005355,0.005974,0.004441,0.025087,0.010287,0.004471,0.014299,0.014005,0.010739,0.014742,0.024409,0.035929,0.044442,0.030905,0.022203,0.364164,0.001761,0.058957,1.179366,0.603321,0.188344,0.184768,0.064500,0.273632,0.296200,0.101881,0.273607,0.101671,0.107606,0.083674,0.222315,0.034981,0.000297,0.008887,0.002982,0.001374,0.000453,0.014733,0.005824,0.002360,0.007967,0.003823,0.002127,0.007277,Bang
0.065880,0.026461,3.077321,0.098386,0.109807,0.236457,0.003572,0.072595,-24.003442,0.248560,-2.197657,1.154940,-0.404198,0.036467,0.052459,-0.167110,0.109422,0.275779,-0.175478,-0.147227,-0.064269,0.008708,0.004418,0.003013,0.007471,0.004681,0.003857,0.003844,0.011873,0.006537,0.010002,0.006948,0.009183,0.005340,0.006137,0.023214,0.127298,0.015121,0.029322,0.078215,0.002061,0.003675,1.671123,0.159897,0.350036,0.217175,0.106435,0.078707,0.205983,0.146899,0.087062,0.123596,0.119414,0.081144,0.122576,0.005251,0.003216,0.000790,0.008452,0.002491,0.002227,0.001631,0.010375,0.003207,0.002552,0.003867,0.006285,0.001393,Bang
0.051951,0.025855,2.979605,0.089663,0.117890,0.242622,0.005087,0.060118,-24.643555,2.366565,-1.300842,0.469220,-0.736548,-0.299962,-0.085063,-0.317239,-0.297414,-0.149603,0.076670,0.283313,-0.177426,0.007709,0.005463,0.011527,0.020955,0.043775,0.023293,0.009318,0.007686,0.008998,0.013949,0.017172,0.009937,0.012787,0.014902,0.035140,0.195915,0.012793,0.026315,0.106817,0.004765,0.019614,1.672563,0.960813,0.209749,0.218122,0.166195,0.213101,0.205752,0.145585,0.253130,0.084986,0.118027,0.104821,0.142502,0.002657,0.004451,0.007532,0.009584,0.039876,0.007858,0.001594,0.010085,0.003225,0.007308,0.003171,0.007058,0.009183,Bang
0.033727,0.206937,2.947958,0.079869,0.127547,0.055881,0.006678,0.052783,-21.994688,2.550811,-1.242871,0.283610,-0.971578,-0.434915,-0.202062,-0.407547,-0.143859,-0.213599,-0.297007,0.035997,-0.035580,0.017592,0.007833,0.031327,0.034405,0.008962,0.013476,0.018006,0.007107,0.039092,0.009105,0.011946,0.002934,0.018785,0.008955,0.231379,0.447076,0.024247,0.049905,0.040203,0.003486,0.020165,2.967039,0.498087,0.986687,0.248155,0.402185,0.172292,0.214711,0.177884,0.320789,0.201163,0.162222,0.178565,0.166596,0.017053,0.007249,0.015542,0.033851,0.006380,0.014417,0.011239,0.008472,0.034202,0.008648,0.006638,0.002065,0.006853,Bang
0.041807,0.213257,3.049459,0.099925,0.151603,0.128168,0.005235,0.060021,-22.109564,1.849061,-1.404999,0.354167,-0.876940,-0.634119,0.138492,-0.238450,-0.114446,0.048016,-0.007610,0.098328,0.045749,0.003731,0.003023,0.016908,0.026511,0.015418,0.008833,0.007795,0.000899,0.013968,0.018448,0.009397,0.002123,0.010238,0.011964,0.264851,0.330803,0.019931,0.036105,0.097950,0.004050,0.017525,3.292257,0.596385,0.937770,0.237596,0.249490,0.241145,0.343593,0.239384,0.181053,0.279111,0.158667,0.169220,0.158277,0.003115,0.001316,0.017342,0.018416,0.015280,0.008857,0.002368,0.000671,0.005671,0.009753,0.006451,0.001233,0.005051,Bang
0.092635,0.034657,2.862376,0.124404,0.124028,0.815804,0.004935,0.152299,-23.344901,1.755744,-1.120372,0.691905,-0.270497,0.602676,0.383071,-0.121006,0.042262,-0.139187,-0.059631,-0.055849,-0.420725,0.010579,0.005150,0.012459,0.007263,0.011543,0.024913,0.020036,0.015834,0.005718,0.017385,0.018202,0.002504,0.012651,0.025527,0.024808,0.422086,0.027140,0.022107,0.504399,0.003554,0.071792,1.003623,0.848497,0.410876,0.825970,0.287888,0.120662,0.223199,0.160723,0.225117,0.184442,0.306087,0.141532,0.183305,0.007469,0.004993,0.012150,0.006617,0.007269,0.024719,0.017977,0.014973,0.002494,0.013862,0.014575,0.001195,0.004937,Bang
0.071083,0.032548,2.935972,0.120212,0.154612,0.593703,0.004388,0.122505,-23.932998,2.275750,-1.136976,0.598423,-0.067313,0.251915,0.142671,-0.158626,-0.224064,-0.142567,0.041900,-0.203360,-0.271467,0.010449,0.003824,0.042645,0.006564,0.014208,0.009888,0.013251,0.009727,0.007169,0.025007,0.019337,0.002973,0.014359,0.038468,0.037866,0.393455,0.026561,0.018022,0.488033,0.003182,0.071667,2.142205,0.504040,0.358349,0.348849,0.151779,0.051115,0.151373,0.122343,0.193136,0.164813,0.210224,0.177772,0.145431,0.004926,0.002533,0.045679,0.006264,0.005599,0.006070,0.006180,0.008787,0.005015,0.018968,0.007761,0.001678,0.010633,Bang
0.035662,0.099828,2.634650,0.092067,0.154738,0.090175,0.009078,0.040653,-22.728786,2.711087,-0.492484,1.066762,-0.453428,-0.057572,-0.318798,-0.674575,-0.359790,-0.179480,-0.268985,-0.053672,-0.009900,0.043091,0.001660,0.029537,0.046761,0.022897,0.024553,0.020491,0.000946,0.021940,0.011654,0.023221,0.002865,0.021153,0.018458,0.135777,0.945630,0.025409,0.034726,0.070118,0.006263,0.023379,1.368980,0.644843,0.270888,0.401972,0.177971,0.139622,0.081480,0.199720,0.223613,0.159891,0.157191,0.232876,0.191478,0.034778,0.000798,0.012248,0.019233,0.014282,0.029845,0.010025,0.000553,0.017431,0.005464,0.014948,0.001721,0.006016,Bang
0.052503,0.004535,3.215678,0.098594,0.134286,0.234349,0.003897,0.081806,-25.535258,1.922857,-1.291808,0.768394,-0.237234,0.529789,0.171887,-0.178816,0.100639,-0.010434,0.120648,0.079721,-0.021214,0.008603,0.004224,0.015956,0.007671,0.018832,0.009330,0.027285,0.013748,0.012708,0.012037,0.019953,0.008361,0.010437,0.010910,0.008930,0.072453,0.019449,0.027869,0.156597,0.000982,0.020004,0.544018,0.202732,0.232348,0.188289,0.151617,0.142088,0.160290,0.128904,0.164607,0.146318,0.160523,0.129013,0.131618,0.005031,0.002773,0.007734,0.004485,0.010263,0.005761,0.014987,0.013873,0.009622,0.005785,0.012045,0.004890,0.003565,Lownoise
0.063640,0.011653,3.153519,0.113825,0.147655,0.417531,0.005029,0.097709,-24.602503,1.934946,-1.352415,0.626695,-0.245871,0.350882,0.158803,-0.084582,0.080550,-0.025672,0.115043,0.118621,-0.013099,0.010380,0.006357,0.014945,0.010657,0.018893,0.009951,0.020259,0.013414,0.011535,0.010513,0.014727,0.007800,0.010646,0.020735,0.019118,0.155195,0.023410,0.025818,0.311952,0.002958,0.049708,0.949365,0.404837,0.357523,0.295972,0.243248,0.275767,0.216946,0.284619,0.210259,0.200403,0.174336,0.176370,0.170967,0.010577,0.006400,0.010638,0.010934,0.012316,0.007031,0.011614,0.016062,0.010574,0.007440,0.009571,0.006532,0.005253,Lownoise
0.048094,0.037580,3.054952,0.111436,0.156792,0.233436,0.004102,0.061317,-22.460822,2.086808,-0.634384,1.253148,0.135132,0.122721,0.207543,-0.139000,0.097092,0.047991,-0.003828,-0.047002,-0.104465,0.013132,0.002776,0.028683,0.017164,0.038336,0.006850,0.028536,0.003929,0.007538,0.025931,0.021963,0.009818,0.016431,0.008116,0.032339,0.195871,0.020544,0.031297,0.105000,0.002469,0.008085,0.749814,0.311150,0.345725,0.203336,0.136158,0.213912,0.233384,0.156221,0.171389,0.146166,0.093067,0.200748,0.166768,0.005956,0.001810,0.016454,0.007185,0.027025,0.004916,0.011770,0.002392,0.003802,0.016506,0.021399,0.010309,0.004861,Lownoise
0.032549,0.033904,3.109957,0.101576,0.159813,0.147153,0.008918,0.034902,-24.015478,3.029154,-0.403970,0.304159,-0.242260,-0.252871,-0.081940,-0.050393,0.018551,0.021433,0.006185,0.017053,-0.011137,0.017467,0.004333,0.031309,0.016272,0.039767,0.025786,0.022068,0.001631,0.007976,0.024021,0.023882,0.019549,0.021916,0.012142,0.034069,0.148754,0.019009,0.032690,0.099072,0.003911,0.014471,0.927912,0.504502,0.225517,0.357978,0.258385,0.308303,0.260060,0.130353,0.207286,0.152170,0.190587,0.153811,0.194803,0.015067,0.004024,0.025178,0.015941,0.025484,0.024665,0.012559,0.001602,0.009958,0.020526,0.018140,0.027153,0.006708,Lownoise
0.049285,0.064641,3.213164,0.108325,0.144262,0.301257,0.004181,0.056034,-21.350422,2.191120,-1.007264,0.527681,0.324635,0.091979,0.193002,0.172185,0.358326,0.099668,0.008740,0.166232,-0.083928,0.016598,0.012219,0.038251,0.010937,0.018871,0.003811,0.030244,0.003479,0.004636,0.017141,0.018292,0.009830,0.014583,0.007736,0.020687,0.059776,0.015354,0.023673,0.055760,0.001782,0.009406,0.400630,0.201865,0.398021,0.164487,0.228720,0.224277,0.214610,0.157063,0.223772,0.183429,0.104046,0.126756,0.115128,0.010356,0.010865,0.013528,0.008469,0.013487,0.002245,0.025031,0.002026,0.004044,0.015478,0.008812,0.006163,0.004878,Lownoise
